text,user,location,date
"Move to safety sends Nasdaq, S&amp;P 500, and Dow Jones lower again https://t.co/To7s9JbPKm. #stocks #news.",astockwatch1,"Mississippi, USA",2022-03-05 20:41:01+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Pablorother95,sisi lain kegelapan mu,2022-03-05 20:37:27+00:00
@kelly2277 @tendrilita @RonDeSantisFL And the S&amp;P 500 is blocking Russian stocks starting at market open 3/9/22. If… https://t.co/7NKLSuz1Gv,nunayabidnizz,NYC,2022-03-05 20:35:32+00:00
"RT @Investingcom: ⚠️BREAKING:

*U.S. STOCKS EXTEND FALL; NASDAQ DOWN 2.1%, S&amp;P 500 DOWN 1.4%, DOW DOWN 1.2%

$DIA $SPY $QQQ 🇺🇸 🇺🇸 https://t…",tree_shmoreno,"Des Plaines, IL 🇺🇸",2022-03-05 20:18:51+00:00
GOLDMAN SACHS: Buy these 50 high-dividend growth stocks trading at large discounts to the S&amp;P 500 as they have hist… https://t.co/Qz22Xi3f70,tracette761,United States,2022-03-05 19:49:32+00:00
"RT @DickTugging: S&amp;P Dow Jones announces it will remove all stocks listed or domiciled in Russia from benchmark indices, the S&amp;P 500, Dow J…",surabhis7,"Willoughby, OH",2022-03-05 19:46:03+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,hanjinoots,big wins 🌟,2022-03-05 19:24:53+00:00
RT @stocks_leo: NASDAQ 100/S&amp;P 500共に、以下の株価水準は2/24/2022安値よりももう少し下の水準ですね…,minekosann1,,2022-03-05 18:48:52+00:00
Weekly Recap:  #Stocks dropped as Russia expanded its invasion of Ukraine and despite a strong job report with S&amp;P… https://t.co/g5HilVY1aU,WestridgeWealth,"Winnetka, IL",2022-03-05 18:45:03+00:00
"Every time the stock market has declined, it eventually has more than fully recovered. Hedging the stock market by… https://t.co/OiBKkHUIit",bondj008,"Seattle, WA",2022-03-05 18:30:06+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,littleputna,Indonesia,2022-03-05 18:20:54+00:00
"RT @RutgersSBC: #OnThisDay 64 years ago, the Standard and Poor's 500 Index was introduced. In the business world, the S&amp;P 500 Index is wide…",OHIV,New Jersey ,2022-03-05 18:12:33+00:00
"A ""devastating"" conflict between Russia and Ukraine hoisted the S&amp;amp;P 500 deeper into a correction and the tech-h… https://t.co/zbyPFtzCbD",pjoyce_joyce,,2022-03-05 18:06:02+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Jxnncelicious,Iloilo City,2022-03-05 18:03:51+00:00
"A ""devastating"" conflict between Russia and Ukraine hoisted the S&amp;amp;P 500 deeper into a correction and the tech-h… https://t.co/9xys0bJ53f",WealthHb,"Montréal, Québec",2022-03-05 18:01:55+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Jinbigwinner,,2022-03-05 17:45:27+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Lucky_Winxx,,2022-03-05 17:42:54+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,scorpyowins,,2022-03-05 17:27:55+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,ErwinWilliam15,,2022-03-05 17:22:47+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,francifxtrader1,"Florida, USA",2022-03-05 17:09:58+00:00
"The # of stocks up/down across the big 6 indexes?
S&amp;P 500- Up: 194 Down: 305
NASDAQ- Up: 783 Down: 2,523
NASDAQ 100… https://t.co/NKJ72KMIoD",JJSpeculation,"Napa, CA",2022-03-05 17:09:24+00:00
Is It Time to Buy the S&amp;P 500's 5 Worst-Performing February Stocks? - Lincoln Journal Star https://t.co/5TCnZI0K6g,stockexamen,Japan,2022-03-05 17:08:03+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,samhokki,,2022-03-05 17:05:32+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,PES_winner,"Kota Tangerang, Banten",2022-03-05 17:03:19+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,dwmeogeo95,Republic of the Philippines,2022-03-05 16:58:01+00:00
@goldseek What would removing a bunch of stocks from S&amp;P 500 do to an index? https://t.co/IRQMOdvSkI,kesor6,Israel,2022-03-05 16:55:38+00:00
Charles Schwab To Replace Biogen In S&amp;P 100     https://t.co/ZsdQ8RaJHo     (RTTNews) - S&amp;P 500 constituent The Cha… https://t.co/qFdfEU9T20,ialihamza91,Karachi Pakistan,2022-03-05 16:54:39+00:00
What would removing a bunch of stocks from S&amp;P 500 do to an index? https://t.co/IRQMOdvSkI,kesor6,Israel,2022-03-05 16:54:36+00:00
"RT @ISABELNET_SA: 🇺🇸 Return

In periods of high inflation, real dividend growth has outpaced S&amp;P 500 price return
👉 https://t.co/7Lvn6R5dKu…",MoisesssRomero,madrid,2022-03-05 16:44:36+00:00
"RT @ISABELNET_SA: 🇺🇸 Earnings

Morgan Stanley still expects S&amp;P 500 earnings per share of $227 in 2022 and $245 in 2023
👉 https://t.co/3SVJ…",MoisesssRomero,madrid,2022-03-05 16:41:50+00:00
"RT @CBSMornings: The decision could further drain foreign investment from Russian companies, since the S&amp;P 500 and Dow Jones indices are re…",Dwayne_Venzen_C,,2022-03-05 16:38:51+00:00
RT @StockTrades_CA: 5 Best S&amp;P 500 ETFs for Canadians To Buy in 2022 https://t.co/75kzjH3Gmf #investing #money #trading #stockmarket #stock…,YouCanFoolMost,"Boise, ID",2022-03-05 16:37:28+00:00
5 Best S&amp;P 500 ETFs for Canadians To Buy in 2022 https://t.co/75kzjH3Gmf #investing #money #trading #stockmarket… https://t.co/jL85BBnN0F,StockTrades_CA,Calgary Alberta Canada,2022-03-05 16:37:16+00:00
"RT @CBSMornings: More than 60% of stocks in the benchmark S&amp;P 500 fell on the day, with technology and financial companies weighing down th…",Dwayne_Venzen_C,,2022-03-05 16:36:43+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,piesceoz_,,2022-03-05 16:36:07+00:00
"Idk, might start stocks for S&amp;P 500 and ask Walmart who inserted the Great Value Salsa Ranch brand exactly because… https://t.co/m0GEodXfz7",AmbientAnbu414,,2022-03-05 16:33:21+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,MhadzShane18,🇵🇭,2022-03-05 16:28:18+00:00
US Stocks: S&amp;P 500 https://t.co/CfBuo1ofmj,haditaheri,San Francisco,2022-03-05 16:18:11+00:00
Here Are The 8 High-Dividend Stocks Everyone Is Racing To Buy: The race is on to add dividends to stock portfolios.… https://t.co/s8UrsKFHEN,Dividends4Life,Alabama,2022-03-05 16:18:01+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,b19w1nb055,Indonesia,2022-03-05 16:15:03+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,BaddieswtLeo_,Akun wangi 🕯,2022-03-05 16:12:43+00:00
"RT @TradeInMomentum: 📢S&amp;P 500 Top gainers in last 4 weeks:

$OXY37.62%
$MOS36.50%
$KR31.65%
$FCX30.43%
$NOC26.73%

Do you own any of these…",DataMrp,,2022-03-05 16:07:29+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Strong01xX,,2022-03-05 16:05:39+00:00
"RT @ISABELNET_SA: 🇺🇸 Earnings

Morgan Stanley still expects S&amp;P 500 earnings per share of $227 in 2022 and $245 in 2023
👉 https://t.co/3SVJ…",pavetits,"Rio de Janeiro, Brasil",2022-03-05 16:04:30+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,massivewin2022,,2022-03-05 16:02:34+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,akunbaukentut,"Padang Selatan, Indonesia",2022-03-05 15:57:32+00:00
"RT @investwithclint: For all the choppiness in the #StockMarket, the S&amp;P 500 ended the week exactly where it started. 

#SP500 #stocks #SPX…",DreamWorkFG,"Birmingham, AL",2022-03-05 15:55:51+00:00
"📢S&amp;P 500 Top gainers in last 4 weeks:

$OXY37.62%
$MOS36.50%
$KR31.65%
$FCX30.43%
$NOC26.73%

Do you own any of the… https://t.co/AG01V733Sy",TradeInMomentum,,2022-03-05 15:54:37+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,AMEIR32007796,,2022-03-05 15:52:29+00:00
"For all the choppiness in the #StockMarket, the S&amp;P 500 ended the week exactly where it started. 

#SP500 #stocks… https://t.co/PBvz5Mf2ic",investwithclint,"Birmingham, AL",2022-03-05 15:51:29+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,ziravs,she/her,2022-03-05 15:50:30+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Bhjgprjct7208,"Magetan, Indonesia",2022-03-05 15:48:22+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,mamangloh,,2022-03-05 15:44:56+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,RamsPatsFire,United States,2022-03-05 15:37:57+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,EkoBoros66,,2022-03-05 15:37:44+00:00
Is It Time to Buy the S&amp;P 500's 5 Worst-Performing February Stocks? - The Motley Fool https://t.co/hmHhDW8k6i,stockexamen,Japan,2022-03-05 15:25:04+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,chupaahf,"Jawa Barat, Indonesia",2022-03-05 15:22:07+00:00
"RT @ISABELNET_SA: 🇺🇸 Return

In periods of high inflation, real dividend growth has outpaced S&amp;P 500 price return
👉 https://t.co/7Lvn6R5dKu…",YouCanFoolMost,"Boise, ID",2022-03-05 15:21:28+00:00
"RT @ISABELNET_SA: 🇺🇸 Return

In periods of high inflation, real dividend growth has outpaced S&amp;P 500 price return
👉 https://t.co/7Lvn6R5dKu…",jemt2253,FRANCE,2022-03-05 15:21:17+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,_xmaretbigwin,Hunter,2022-03-05 15:15:05+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,FelishaAmeera,,2022-03-05 15:11:54+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Sofia46142060,"National Capital Region, Repub",2022-03-05 15:10:09+00:00
"RT @ISABELNET_SA: 🇺🇸 Earnings

Morgan Stanley still expects S&amp;P 500 earnings per share of $227 in 2022 and $245 in 2023
👉 https://t.co/3SVJ…",jcroyston,,2022-03-05 15:07:57+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,pagaduan_may,,2022-03-05 15:04:41+00:00
$EPAM $FB $FIS $PYPL $VTRS - Is It Time to Buy the S&amp;P 500's 5 Worst-Performing February Stocks?… https://t.co/ASYL51wzSm,beeken_fin,,2022-03-05 15:01:06+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,nd_m4nny,,2022-03-05 15:00:43+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,bknjuyeon,,2022-03-05 14:58:25+00:00
$EPAM $FB $FIS NEW ARTICLE : Is It Time to Buy the S&amp;P 500's 5 Worst-Performing February Stocks?… https://t.co/YucymX6Dy0,StckPro,,2022-03-05 14:57:05+00:00
"RT @ISABELNET_SA: 🇺🇸 Earnings

Morgan Stanley still expects S&amp;P 500 earnings per share of $227 in 2022 and $245 in 2023
👉 https://t.co/3SVJ…",Renzovillapana,"New York, NY",2022-03-05 14:49:43+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,rizger19,Senggigi Beach,2022-03-05 14:48:17+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,voltron2088,"Dubai, United Arab Emirates",2022-03-05 14:46:33+00:00
"#OnThisDay 64 years ago, the Standard and Poor's 500 Index was introduced. In the business world, the S&amp;P 500 Index… https://t.co/bl3rQLOLxL",RutgersSBC,"Camden, NJ",2022-03-05 14:45:02+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,arlakhai2,,2022-03-05 14:43:30+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,jamalswin,🇮🇩,2022-03-05 14:41:55+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,bellyrad_0xwinx,,2022-03-05 14:41:21+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Nandycandy05,,2022-03-05 14:39:38+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Joshlengreenie,India,2022-03-05 14:39:04+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,3685Max,,2022-03-05 14:32:13+00:00
More Than 100 S&amp;P 500 Stocks Have Outperformed Cardano https://t.co/XVjcnUfj9J,Betterment_Lab,"Washington, DC",2022-03-05 14:32:01+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,wily0502,Indonesia,2022-03-05 14:31:07+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,NawangAyuRGniss,"Pati, Indonesia",2022-03-05 14:21:36+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Fiatbroke,Spaceship,2022-03-05 14:18:09+00:00
"RT @jbuchbinder_LPL: Stocks (S&amp;P 500) are flattish since the invasion which is remarkable and reflects the U.S. as a safe haven, little dir…",JimFarmerChFC,"Quincy, IL",2022-03-05 14:17:07+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,oxx_winner,,2022-03-05 14:16:22+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,atria_paul,,2022-03-05 14:15:31+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,mnggosmoothie,,2022-03-05 14:14:57+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,Hasan6615222308,,2022-03-05 14:13:51+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,SHAIKHJ58447345,,2022-03-05 14:11:28+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,mustxco2470,"Jakarta Barat, DKI Jakarta",2022-03-05 14:07:04+00:00
"RT @dude_dividend: The average company in the S&amp;P 500 has only a 1.4% Dividend Yield

So for this thread I’m going to show you 7 of the hig…",GibbsRgibbs,"Nashville, TN",2022-03-05 14:06:59+00:00
"RT @ISABELNET_SA: 🇺🇸 Earnings

Morgan Stanley still expects S&amp;P 500 earnings per share of $227 in 2022 and $245 in 2023
👉 https://t.co/3SVJ…",N99tany,,2022-03-05 14:04:08+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,putriayu0501,,2022-03-05 14:02:26+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,je0nkvvky0,ilyhc,2022-03-05 14:02:16+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,0xmauwindong,"Karawang, Jawa Barat",2022-03-05 14:02:15+00:00
"RT @ISABELNET_SA: 🇺🇸 Return

In periods of high inflation, real dividend growth has outpaced S&amp;P 500 price return
👉 https://t.co/7Lvn6R5dKu…",KASDad,,2022-03-05 14:01:08+00:00
RT @WatcherGuru: JUST IN: The S&amp;P 500 has announced they’ll be removing all stocks listed or based in Russia from its indices!,c_abakada,Republic of the Philippines,2022-03-05 14:00:57+00:00
